Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
-0.10610631602062487,1,2,-0.27261301010542033,1,-0.4125928547647424,-1.8043076779483749,3,-0.6583780912986473,1,0.834327950464515,0.3782366969013269,-0.9605989822144693,6,-1.555327460577328,2,-0.7052502432906573,0.4179222741793136,-0.20374147600321957,0,-1.3067420329166253,0.0,0.2659456152884724,-0.9262940760054058,-0.07577599491270316,-0.6897255418004784,0.3447829952026947,-0.2834433570075877,-0.436723104671447,0.03894557500012008,-0.05156789865758129
0.8417315740549915,0,2,-0.2926750200875161,2,-0.16756107440743145,1.0994783547897238,2,0.2565449421362523,1,-0.877643307449966,0.3782366969013269,0.4181662920522946,7,-0.6478367302404731,1,0.6929981315958177,1.0019629917886648,-1.1022606667051156,0,-1.3067420329166253,0.0,1.1908012624856978,0.5222060562715038,0.33803197730588574,-0.6897255418004784,0.3447829952026947,1.1564324173260154,1.284074246880647,2.440971186036937,-0.40495967475218286
-0.22458605228007691,0,2,0.29163102064102314,1,-0.9026564154793643,0.1315496772103575,3,0.2565449421362523,1,0.5897606279053034,0.3782366969013269,-0.9605989822144693,2,1.1671447304332367,2,-0.8731124026560712,-1.0786910311758204,0.6947777146986764,0,-1.3067420329166253,0.0,1.1908012624856978,-0.9262940760054058,-0.2826799810219976,0.6347748805031875,0.3447829952026947,-1.1473688216077496,-0.7808825749818658,-0.7617296286788189,-1.111743226941386
-1.2909036786151455,1,2,0.013270632139444365,1,-1.0251723056580198,0.1315496772103575,3,-0.6583780912986473,1,-0.24176826879601593,0.3782366969013269,-0.9605989822144693,6,1.1671447304332367,1,-0.9465520973784397,-1.6023335316116178,-0.20374147600321957,1,0.7385169930769289,0.0,-1.5837656791059784,0.5222060562715038,-0.4895839671312921,-0.6897255418004784,-1.0482997426394058,-0.859393666741029,-1.1250420452922845,0.839620778679059,-1.111743226941386
0.9602113103144436,0,2,1.166836206109951,1,-0.9026564154793643,-0.8363790003690087,3,1.171467975571152,0,0.2962798408342495,1.7845529263376436,-0.9605989822144693,6,0.25965400009638184,0,-0.819208390273643,1.1095607658508149,-0.6530010713541675,0,-0.8976902277179144,0.0,1.1908012624856978,1.9707061885484134,-0.4895839671312921,0.6347748805031875,-1.0482997426394058,0.004531797859132928,-0.09256363436102821,0.03894557500012008,0.3018238774370203
1.7895694641306081,1,2,0.15370470201411474,2,-0.7801405253007089,-0.8363790003690087,2,-1.5733011247335469,1,0.981068344000042,-1.0280795325349898,-0.9605989822144693,8,0.25965400009638184,1,-0.8054610582566479,-1.4889972095994863,-0.6530010713541675,1,-0.07958661732049277,0.0,0.2659456152884724,-0.9262940760054058,-1.1102959254591755,-0.6897255418004784,0.3447829952026947,-0.5714185118743084,-0.436723104671447,-0.7617296286788189,-0.40495967475218286
0.01237342023882719,0,2,0.20636747821711612,2,-0.9026564154793643,0.1315496772103575,2,1.171467975571152,0,1.5191164536303075,0.3782366969013269,-0.9605989822144693,8,1.1671447304332367,1,-1.0474864561347985,-0.6458610520484777,-0.6530010713541675,0,-0.4886384225192036,0.0,-1.5837656791059784,-0.9262940760054058,-1.3171999115684698,0.6347748805031875,0.3447829952026947,-0.859393666741029,-0.436723104671447,0.839620778679059,-0.40495967475218286
-0.22458605228007691,0,1,0.8358130414053708,2,-1.0251723056580198,0.1315496772103575,1,0.2565449421362523,0,-1.17112409452102,1.7845529263376436,0.4181662920522946,7,-1.555327460577328,1,0.16879065547408362,-1.5775143117279486,-0.20374147600321957,0,1.9656724086730615,0.0,-1.5837656791059784,1.9707061885484134,0.33803197730588574,0.6347748805031875,0.3447829952026947,0.004531797859132928,-0.09256363436102821,0.03894557500012008,-0.05156789865758129
0.01237342023882719,0,2,-0.8619345533294835,1,-0.6576246351220534,-0.8363790003690087,4,0.2565449421362523,1,0.4430202343697765,0.3782366969013269,-0.9605989822144693,2,1.1671447304332367,0,-1.0702780855313956,-0.4704049484777982,-0.6530010713541675,0,-0.8976902277179144,0.0,0.2659456152884724,0.5222060562715038,-1.5241038976777643,0.6347748805031875,0.3447829952026947,-1.1473688216077496,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
-1.0539442060962414,1,2,1.3774873109219565,1,1.9152090586297115,0.1315496772103575,1,-1.5733011247335469,1,-0.877643307449966,-2.4343957619713064,-0.9605989822144693,2,0.25965400009638184,2,-0.9465520973784397,-0.520904170437634,-0.6530010713541675,0,-0.8976902277179144,0.0,0.2659456152884724,-0.9262940760054058,-1.5241038976777643,-0.6897255418004784,-1.0482997426394058,-1.1473688216077496,-1.1250420452922845,-0.7617296286788189,-0.7583514508467845
0.01237342023882719,0,2,1.0564951512084244,1,-0.16756107440743145,-1.8043076779483749,1,1.171467975571152,1,-1.4646048815920738,1.7845529263376436,-0.9605989822144693,2,1.1671447304332367,1,-0.9552346228628577,-1.333769487552491,-0.6530010713541675,0,1.9656724086730615,0.0,1.1908012624856978,-0.9262940760054058,-1.5241038976777643,-0.6897255418004784,0.3447829952026947,-1.1473688216077496,-1.1250420452922845,-0.7617296286788189,-0.7583514508467845
-0.8169847335773373,1,2,1.5705841569996284,1,-0.5351087449433979,1.0994783547897238,5,0.2565449421362523,1,-0.7798163784262814,0.3782366969013269,-0.9605989822144693,2,0.25965400009638184,2,-0.5312379617071141,-0.4318132135141737,-0.6530010713541675,1,-0.4886384225192036,0.0,0.2659456152884724,-0.9262940760054058,-1.3171999115684698,0.6347748805031875,-1.0482997426394058,-0.859393666741029,-0.436723104671447,0.839620778679059,-0.40495967475218286
0.01237342023882719,0,0,0.7254719865038441,1,0.19998659612853495,-0.8363790003690087,3,0.2565449421362523,1,0.6386740924171457,-1.0280795325349898,1.7969315663190586,0,-1.555327460577328,1,1.799658358963923,-0.8445582748165816,-0.20374147600321957,1,-0.4886384225192036,0.0,0.2659456152884724,0.5222060562715038,0.33803197730588574,0.6347748805031875,0.3447829952026947,-0.2834433570075877,-1.1250420452922845,0.839620778679059,-0.05156789865758129
-1.0539442060962414,0,2,1.593153918229486,2,1.6701772782724007,0.1315496772103575,2,0.2565449421362523,0,-0.9265567719618083,-1.0280795325349898,0.4181662920522946,7,1.1671447304332367,1,-0.27220928475531175,1.039693944559792,2.04255650075152,1,1.9656724086730615,0.0,0.2659456152884724,0.5222060562715038,-0.6964879532405865,-0.6897255418004784,-1.0482997426394058,-0.859393666741029,-0.436723104671447,-0.7617296286788189,-1.111743226941386
0.01237342023882719,0,2,0.8383207926531329,1,1.6701772782724007,1.0994783547897238,3,0.2565449421362523,0,-1.7580856686631277,0.3782366969013269,-0.9605989822144693,2,-1.555327460577328,1,-0.3239426657666354,0.26011220555482667,0.2455181193477284,1,0.32946518787821805,0.0,0.2659456152884724,0.5222060562715038,-0.9033919393498809,0.6347748805031875,0.3447829952026947,-0.859393666741029,-0.436723104671447,0.839620778679059,-0.40495967475218286
0.2493328927577313,0,2,0.7706115089635597,1,-1.0251723056580198,1.0994783547897238,1,-1.5733011247335469,1,-0.7309029139144391,-1.0280795325349898,0.4181662920522946,4,0.25965400009638184,0,0.39200391480266195,-1.6498200158977134,-0.6530010713541675,0,1.5566206034743506,0.0,0.2659456152884724,0.5222060562715038,-0.2826799810219976,-0.6897255418004784,1.737865733044795,0.5804821075925742,0.5957553062598093,-0.7617296286788189,1.361999205720825
0.13085315649827925,0,1,0.9712316087845173,1,0.19998659612853495,0.1315496772103575,1,-0.6583780912986473,1,1.4212895246066228,-1.0280795325349898,0.4181662920522946,4,-0.6478367302404731,2,0.5750604937658071,1.214719657034223,-0.6530010713541675,0,-0.4886384225192036,0.0,0.2659456152884724,-0.9262940760054058,-0.4895839671312921,0.6347748805031875,0.3447829952026947,0.2925069527258536,0.5957553062598093,-0.7617296286788189,-0.05156789865758129
0.01237342023882719,0,1,-0.3603843037770893,1,-1.0251723056580198,0.1315496772103575,3,-0.6583780912986473,1,0.6386740924171457,0.3782366969013269,-0.9605989822144693,6,-1.555327460577328,1,-0.9823675150016637,-1.1937489175729463,0.6947777146986764,0,-0.4886384225192036,0.0,1.1908012624856978,0.5222060562715038,-0.6964879532405865,-0.6897255418004784,-1.0482997426394058,-0.5714185118743084,-0.436723104671447,0.03894557500012008,-0.40495967475218286
2.855887090465677,0,1,1.0464641462173765,2,-1.0251723056580198,-1.8043076779483749,1,-1.5733011247335469,0,-0.4374221268433852,-1.0280795325349898,0.4181662920522946,7,0.25965400009638184,2,0.20388252930693954,1.5033686189182844,2.04255650075152,0,-1.3067420329166253,0.0,1.1908012624856978,-0.9262940760054058,2.40707183839883,-0.6897255418004784,-1.0482997426394058,-0.2834433570075877,-0.09256363436102821,0.03894557500012008,-0.05156789865758129
-0.46154552479898103,0,2,0.6878557177874146,1,-1.0251723056580198,1.0994783547897238,3,0.2565449421362523,1,1.0299818085118841,0.3782366969013269,-0.9605989822144693,6,-0.6478367302404731,2,-0.8713035431801508,0.6579370421872832,-0.6530010713541675,0,1.1475687982756397,0.0,-0.658910031908753,-0.9262940760054058,-1.5241038976777643,1.9592753028068535,0.3447829952026947,-1.1473688216077496,-0.7808825749818658,0.03894557500012008,-1.111743226941386
-0.34306578853952896,0,2,-0.651283448517478,1,-1.0251723056580198,0.1315496772103575,1,-0.6583780912986473,1,0.00279905376319564,0.3782366969013269,0.4181662920522946,6,-0.6478367302404731,1,0.47412613500944845,-0.9817095708211357,-0.6530010713541675,0,1.1475687982756397,0.0,-0.658910031908753,1.9707061885484134,0.33803197730588574,0.6347748805031875,0.3447829952026947,1.444407572192736,0.25159583594939056,-0.7617296286788189,2.068782757910028
0.13085315649827925,0,2,-1.6945079675864578,1,-0.4125928547647424,0.1315496772103575,1,-0.6583780912986473,0,-0.5352490558670698,1.7845529263376436,-0.9605989822144693,2,1.1671447304332367,1,-0.677032035466299,1.120894398052028,0.2455181193477284,0,-0.8976902277179144,0.0,-0.658910031908753,-0.9262940760054058,-0.6964879532405865,0.6347748805031875,0.3447829952026947,-1.1473688216077496,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
0.01237342023882719,0,2,-0.07951616402774857,2,-1.0251723056580198,1.0994783547897238,2,0.2565449421362523,1,-1.660258739639443,-1.0280795325349898,0.4181662920522946,7,-1.555327460577328,2,-0.21613464100177912,1.266366588584055,-1.1022606667051156,0,-0.07958661732049277,0.0,-0.658910031908753,-0.9262940760054058,1.5794558939616525,-0.6897255418004784,0.3447829952026947,2.884283346526339,3.3490310687431593,0.839620778679059,1.7153909818154267
1.1971707828333478,0,2,-1.5415351414729777,1,-0.4125928547647424,1.0994783547897238,4,1.171467975571152,1,-0.6819894494025968,0.3782366969013269,1.7969315663190586,5,-1.555327460577328,1,3.015573698677621,0.1259736472240128,0.6947777146986764,1,-0.07958661732049277,0.0,-0.658910031908753,-0.9262940760054058,1.786359880070947,0.6347748805031875,1.737865733044795,-1.4353439764744702,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
0.2493328927577313,0,2,-1.0299538869295355,1,-0.29007696458608695,1.0994783547897238,3,-1.5733011247335469,1,-1.7580856686631277,0.3782366969013269,1.7969315663190586,5,0.25965400009638184,2,3.167156122759751,1.5880122011805093,0.6947777146986764,0,-0.4886384225192036,0.0,-1.5837656791059784,-0.9262940760054058,1.5794558939616525,0.6347748805031875,1.737865733044795,0.004531797859132928,-0.436723104671447,-0.7617296286788189,-0.40495967475218286
-0.5800252610584331,0,2,0.11107293080216124,1,-1.0251723056580198,-1.8043076779483749,1,1.171467975571152,1,-0.5352490558670698,-1.0280795325349898,0.4181662920522946,2,1.1671447304332367,1,0.07834768167806325,0.25953835075982856,-0.6530010713541675,1,-0.8976902277179144,0.0,0.2659456152884724,1.9707061885484134,0.33803197730588574,-2.0142259641041442,-1.0482997426394058,1.444407572192736,1.6282337171910655,1.6402959823579981,-1.111743226941386
0.01237342023882719,0,2,1.0188788824919948,1,-1.0251723056580198,0.1315496772103575,3,-0.6583780912986473,1,-1.7580856686631277,-1.0280795325349898,-0.9605989822144693,6,0.25965400009638184,2,-0.7417892047042496,1.7343451739050335,-0.6530010713541675,0,1.5566206034743506,0.0,-1.5837656791059784,-0.9262940760054058,-0.4895839671312921,0.6347748805031875,0.3447829952026947,0.2925069527258536,0.25159583594939056,-0.7617296286788189,0.3018238774370203
-0.10610631602062487,0,2,0.8659060563785145,1,-1.0251723056580198,-0.8363790003690087,3,-1.5733011247335469,1,1.3723760600947805,0.3782366969013269,0.4181662920522946,4,-0.6478367302404731,1,-0.21143160636438604,0.5088782591865179,-0.6530010713541675,0,0.32946518787821805,0.0,0.2659456152884724,-0.9262940760054058,-0.6964879532405865,-0.6897255418004784,0.3447829952026947,0.004531797859132928,-0.436723104671447,0.03894557500012008,-0.05156789865758129
-1.4093834148745974,0,2,-0.6688377072518118,2,-0.9026564154793643,-1.8043076779483749,5,0.2565449421362523,1,-0.19285480428417362,0.3782366969013269,-0.9605989822144693,8,-1.555327460577328,0,-0.9360607124181013,-0.6701064171371489,0.2455181193477284,0,-0.4886384225192036,0.0,0.2659456152884724,0.5222060562715038,-1.1102959254591755,0.6347748805031875,0.3447829952026947,-1.4353439764744702,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
1.3156505190927998,1,2,-0.34784554753827945,2,-0.045045184228775986,-0.8363790003690087,3,0.2565449421362523,1,-0.09502787526048899,-1.0280795325349898,1.7969315663190586,7,1.1671447304332367,2,1.7037888067401414,-0.08506145363655106,-0.6530010713541675,0,0.7385169930769289,0.0,1.1908012624856978,-0.9262940760054058,0.1311279911965913,0.6347748805031875,0.3447829952026947,1.1564324173260154,1.6282337171910655,2.440971186036937,1.361999205720825
-0.8169847335773373,0,0,-1.7246009825596016,2,-0.6576246351220534,0.1315496772103575,3,-0.6583780912986473,1,-1.1222106300091776,0.3782366969013269,0.4181662920522946,7,0.25965400009638184,1,-0.24905588346353053,-0.7640751398180934,-0.6530010713541675,0,0.32946518787821805,0.0,-0.658910031908753,-0.9262940760054058,-0.6964879532405865,0.6347748805031875,1.737865733044795,0.004531797859132928,0.25159583594939056,-0.7617296286788189,0.3018238774370203
1.0786910465738957,0,0,-0.7992407721354342,1,1.6701772782724007,0.1315496772103575,3,-0.6583780912986473,1,0.05171251827503796,0.3782366969013269,0.4181662920522946,2,-0.6478367302404731,1,-1.0373568430696443,1.5571675059493595,0.6947777146986764,0,-0.8976902277179144,0.0,0.2659456152884724,0.5222060562715038,1.786359880070947,0.6347748805031875,1.737865733044795,-0.5714185118743084,-0.436723104671447,0.03894557500012008,-0.40495967475218286
-0.34306578853952896,0,2,0.04837914960811196,1,-1.0251723056580198,-1.8043076779483749,1,1.171467975571152,1,0.2473663763224072,0.3782366969013269,-0.9605989822144693,6,-1.555327460577328,2,-0.7066973308713936,0.14189811778521103,-0.6530010713541675,0,-0.4886384225192036,0.0,1.1908012624856978,-0.9262940760054058,-1.5241038976777643,-0.6897255418004784,0.3447829952026947,-1.1473688216077496,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
-0.10610631602062487,0,2,-0.3578765525293274,1,-0.4125928547647424,1.0994783547897238,4,-1.5733011247335469,0,-1.2200375590328623,0.3782366969013269,0.4181662920522946,6,0.25965400009638184,2,-0.0363340090952906,-0.24488001404353144,-0.6530010713541675,0,-0.07958661732049277,0.0,0.2659456152884724,-0.9262940760054058,1.5794558939616525,0.6347748805031875,0.3447829952026947,3.1722585013930598,3.3490310687431593,0.839620778679059,2.42217453400463
0.2493328927577313,0,0,0.5825301653814118,1,-0.9026564154793643,-0.8363790003690087,1,0.2565449421362523,1,1.6658568471658344,-1.0280795325349898,0.4181662920522946,0,1.1671447304332367,0,0.09173324179987426,0.23830572334489758,1.1440373100496244,0,-0.07958661732049277,0.0,1.1908012624856978,0.5222060562715038,1.786359880070947,-0.6897255418004784,1.737865733044795,-1.1473688216077496,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
-1.1724239423556935,1,2,-1.423670832828165,2,-0.5351087449433979,0.1315496772103575,2,0.2565449421362523,1,-0.9754702364736506,-1.0280795325349898,0.4181662920522946,7,0.25965400009638184,2,0.3019227129018256,1.8320439527534658,-0.6530010713541675,1,-1.3067420329166253,0.0,1.1908012624856978,-0.9262940760054058,-0.4895839671312921,-2.0142259641041442,0.3447829952026947,0.2925069527258536,0.25159583594939056,-0.7617296286788189,-0.05156789865758129
-1.1724239423556935,0,2,1.184390464844285,1,-0.29007696458608695,-1.8043076779483749,3,1.171467975571152,1,-0.09502787526048899,-1.0280795325349898,-0.9605989822144693,6,1.1671447304332367,1,-0.7309360478487271,1.8231492034309946,-0.6530010713541675,0,-1.3067420329166253,0.0,0.2659456152884724,1.9707061885484134,-1.3171999115684698,-0.6897255418004784,0.3447829952026947,-0.859393666741029,-0.436723104671447,0.839620778679059,-0.7583514508467845
-1.2909036786151455,0,2,0.8007045239367033,1,1.0575978273791233,-1.8043076779483749,1,-0.6583780912986473,1,-0.6819894494025968,0.3782366969013269,-0.9605989822144693,2,0.25965400009638184,1,-0.7725398157948965,-0.13369564751264293,-1.1022606667051156,0,-0.8976902277179144,0.0,0.2659456152884724,0.5222060562715038,-0.4895839671312921,-0.6897255418004784,0.3447829952026947,0.004531797859132928,-0.09256363436102821,0.03894557500012008,-0.40495967475218286
-0.10610631602062487,0,2,0.559960404151554,1,-0.4125928547647424,1.0994783547897238,1,0.2565449421362523,0,-1.024383700985493,-1.0280795325349898,0.4181662920522946,6,-0.6478367302404731,0,-0.1463126652312514,0.11636157940779406,1.5932969054005723,0,0.32946518787821805,0.0,0.2659456152884724,0.5222060562715038,0.7518399495244746,0.6347748805031875,0.3447829952026947,-1.1473688216077496,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
0.2493328927577313,0,2,0.9561851012979454,2,-0.7801405253007089,0.1315496772103575,1,0.2565449421362523,1,1.0299818085118841,0.3782366969013269,1.7969315663190586,7,1.1671447304332367,2,0.911146584391819,0.04549051222552448,-0.20374147600321957,0,-0.8976902277179144,0.0,-1.5837656791059784,-0.9262940760054058,0.7518399495244746,0.6347748805031875,0.3447829952026947,0.004531797859132928,-0.09256363436102821,0.03894557500012008,-0.05156789865758129
-0.22458605228007691,0,0,-0.14471769646955981,2,1.547661388093745,-0.8363790003690087,2,0.2565449421362523,1,1.4212895246066228,0.3782366969013269,0.4181662920522946,7,-0.6478367302404731,1,0.4473550147658264,0.18522415480757015,-1.1022606667051156,0,-0.4886384225192036,0.0,-1.5837656791059784,0.5222060562715038,-0.07577599491270316,-0.6897255418004784,1.737865733044795,0.5804821075925742,1.284074246880647,-0.7617296286788189,1.361999205720825
-1.0539442060962414,0,2,0.08348766707677956,1,-0.4125928547647424,0.1315496772103575,4,0.2565449421362523,0,-0.9754702364736506,-1.0280795325349898,-0.9605989822144693,6,-0.6478367302404731,1,-0.9194192052396336,1.3071102790289226,-0.6530010713541675,0,1.9656724086730615,0.0,0.2659456152884724,-0.9262940760054058,-0.6964879532405865,0.6347748805031875,-1.0482997426394058,0.004531797859132928,0.25159583594939056,2.440971186036937,-0.05156789865758129
-1.8833023599124057,1,2,-0.7014384734727174,2,1.547661388093745,-1.8043076779483749,2,1.171467975571152,1,-0.7798163784262814,0.3782366969013269,-0.9605989822144693,8,0.25965400009638184,2,-1.1701271286022021,1.8121024986272807,-0.6530010713541675,1,1.9656724086730615,0.0,1.1908012624856978,-0.9262940760054058,-1.7310078837870588,-0.6897255418004784,-1.0482997426394058,-1.4353439764744702,-1.1250420452922845,-0.7617296286788189,-1.111743226941386
-1.5278631511340495,0,2,-0.5359268911204272,1,-0.9026564154793643,-1.8043076779483749,5,0.2565449421362523,1,1.6658568471658344,0.3782366969013269,-0.9605989822144693,2,1.1671447304332367,1,-0.863344561486101,0.7331120203320388,-1.1022606667051156,0,-0.07958661732049277,0.0,0.2659456152884724,0.5222060562715038,-1.1102959254591755,-0.6897255418004784,0.3447829952026947,-0.859393666741029,-0.7808825749818658,0.839620778679059,-0.7583514508467845
1.671089727871156,0,2,-0.8468880458429117,1,1.302629607736434,1.0994783547897238,3,0.2565449421362523,0,1.4702029891184651,0.3782366969013269,0.4181662920522946,4,-1.555327460577328,1,0.5996609826383247,-1.2395138374740475,-0.6530010713541675,0,-0.07958661732049277,0.0,0.2659456152884724,-0.9262940760054058,1.5794558939616525,-0.6897255418004784,-1.0482997426394058,2.884283346526339,2.660712128122322,3.241646389715876,2.7755663100992316
0.9602113103144436,0,1,0.3743868118171682,1,2.282756729165678,0.1315496772103575,3,-0.6583780912986473,0,0.2962798408342495,1.7845529263376436,-0.9605989822144693,6,0.25965400009638184,2,-0.06165804175817631,0.27273701104478565,0.6947777146986764,0,-0.8976902277179144,0.0,1.1908012624856978,-0.9262940760054058,1.9932638661802413,-0.6897255418004784,0.3447829952026947,-0.5714185118743084,-0.436723104671447,0.03894557500012008,-0.40495967475218286
1.7895694641306081,0,1,0.003239627148396481,2,0.3225024863071904,0.1315496772103575,2,0.2565449421362523,0,0.5408471633934611,0.3782366969013269,1.7969315663190586,7,1.1671447304332367,2,1.555100557819484,-1.0822776236445588,0.6947777146986764,0,-1.3067420329166253,0.0,1.1908012624856978,-0.9262940760054058,1.5794558939616525,0.6347748805031875,0.3447829952026947,-0.859393666741029,-0.436723104671447,0.839620778679059,-0.7583514508467845
-0.46154552479898103,1,2,-0.6663299560040498,2,1.302629607736434,0.1315496772103575,1,-0.6583780912986473,0,0.2473663763224072,-2.4343957619713064,0.4181662920522946,7,0.25965400009638184,1,-0.12677698289131098,1.5205842627682284,0.2455181193477284,1,-1.3067420329166253,0.0,0.2659456152884724,0.5222060562715038,-0.9033919393498809,-0.6897255418004784,0.3447829952026947,-0.859393666741029,-0.436723104671447,0.839620778679059,-0.40495967475218286
0.7232518377955396,0,2,-0.014314631585937316,2,-0.045045184228775986,-1.8043076779483749,1,0.2565449421362523,1,1.4702029891184651,0.3782366969013269,1.7969315663190586,7,0.25965400009638184,0,1.186454996626905,1.005262656859904,0.2455181193477284,1,-0.4886384225192036,0.0,0.2659456152884724,0.5222060562715038,0.7518399495244746,-0.6897255418004784,0.3447829952026947,1.1564324173260154,1.284074246880647,-0.7617296286788189,1.361999205720825
